sNoPlace,nLongitude,nLatitude,nPositionCentreLongitude,nPositionCentreLatitude,sStatut,sGenre,sType,sAutreTete,sNomRue,nSupVelo,sTypeExploitation,nTarifHoraire,sLocalisation,nTarifMax
PG543,-73.585014846548503000,45.519575037698274000,-73.584999750647825000,45.519543592386810000,1,NORMAL,Double,PG542,Saint-Laurent,1,Régulier Payez-Partez,300,S,
PG544,-73.584884809782281000,45.519519195329465000,-73.584935214690333000,45.519514801354838000,1,NORMAL,Double,PG545,Saint-Laurent,1,Régulier Payez-Partez,300,S,
PG545,-73.584884809782281000,45.519519195329465000,-73.584870678798623000,45.519486010287110000,1,NORMAL,Double,PG544,Saint-Laurent,1,Régulier Payez-Partez,300,S,
PG546,-73.584754138530698000,45.519459121438551000,-73.584806142972596000,45.519457219181845000,1,NORMAL,Double,PG547,Saint-Laurent,1,Régulier Payez-Partez,300,S,
PG547,-73.584754138530698000,45.519459121438551000,-73.584741607212479000,45.519428428039909000,1,NORMAL,Double,PG546,Saint-Laurent,1,Régulier Payez-Partez,300,S,
PG548,-73.584638964930377000,45.519410317412628000,-73.584677071518044000,45.519399636861330000,1,NORMAL,Simple,,Saint-Laurent,1,Régulier Payez-Partez,300,S,
PG549,-73.584608545040666000,45.519396982395769000,-73.584612535889534000,45.519370845646982000,1,NORMAL,Simple,,Saint-Laurent,1,Régulier Payez-Partez,300,S,
PG550,-73.584522748040854000,45.519359349991497000,-73.584548000326677000,45.519342054395082000,1,NORMAL,Simple,,Saint-Laurent,1,Régulier Payez-Partez,300,S,
PG551,-73.584476679294326000,45.519338174528251000,-73.584483464829745000,45.519313263106532000,1,NORMAL,Simple,,Saint-Laurent,1,Régulier Payez-Partez,300,S,
PG552,-73.584364726494172000,45.519287565071920000,-73.584418929398609000,45.519284471782257000,1,NORMAL,Double,PG553,Saint-Laurent,1,Régulier Payez-Partez,300,S,
PG553,-73.584364726494172000,45.519287565071920000,-73.584354394033156000,45.519255680420407000,1,NORMAL,Double,PG552,Saint-Laurent,1,Régulier Payez-Partez,300,S,
PG554,-73.584253553780954000,45.519237716756606000,-73.584289107010619000,45.519226553652622000,1,NORMAL,Simple,,Saint-Laurent,1,Régulier Payez-Partez,300,S,
PG555,-73.584225072738207000,45.519225609389302000,-73.584223820055413000,45.519197426847356000,1,NORMAL,Simple,,Saint-Laurent,1,Régulier Payez-Partez,300,S,
PH104,-73.589288288491119000,45.526743982233853000,-73.589232315959990000,45.526758717749750000,1,NORMAL,Simple,,Saint-Denis,1,Régulier Payez-Partez,300,S,
PH107,-73.589053912498542000,45.526636192085853000,-73.589052970140926000,45.526677075180146000,1,NORMAL,Double,PH108,Saint-Denis,1,Régulier Payez-Partez,300,S,
PH108,-73.589053912498542000,45.526636192085853000,-73.588991807486934000,45.526649232336950000,1,NORMAL,Double,PH107,Saint-Denis,1,Régulier Payez-Partez,300,S,
PH109,-73.588920677135022000,45.526575529726983000,-73.588925527706863000,45.526619059975722000,1,NORMAL,Double,PH110,Saint-Denis,1,Régulier Payez-Partez,300,S,
PH110,-73.588920677135022000,45.526575529726983000,-73.588866801931545000,45.526592326343838000,1,NORMAL,Double,PH109,Saint-Denis,1,Régulier Payez-Partez,300,S,
PH112,-73.588741868731404000,45.526491299838952000,-73.588743746026807000,45.526536307639269000,1,NORMAL,Double,PH113,Saint-Denis,1,Régulier Payez-Partez,300,S,
PH113,-73.588741868731404000,45.526491299838952000,-73.588679415908359000,45.526507022560487000,1,NORMAL,Double,PH112,Saint-Denis,1,Régulier Payez-Partez,300,S,
PH114,-73.588653375203364000,45.526454241179849000,-73.588610699719226000,45.526475740731641000,1,NORMAL,Simple,,Saint-Denis,1,Régulier Payez-Partez,300,S,
PH115,-73.588539389574706000,45.526398485554729000,-73.588539303192007000,45.526443238645570000,1,NORMAL,Double,PH116,Saint-Denis,1,Régulier Payez-Partez,300,S,
PH116,-73.588539389574706000,45.526398485554729000,-73.588480334108581000,45.526416393885249000,1,NORMAL,Double,PH115,Saint-Denis,1,Régulier Payez-Partez,300,S,
PH129,-73.588913360762547000,45.526823315171789000,-73.588906324624233000,45.526782526751852000,1,NORMAL,Simple,,Saint-Denis,1,Régulier Payez-Partez,300,S,
PH130,-73.588821146580940000,45.526781517387676000,-73.588841320959048000,45.526752935314924000,1,NORMAL,Simple,,Saint-Denis,0,Régulier Payez-Partez,300,S,
PH131,-73.588724307750141000,45.526737626495283000,-73.588779125778132000,45.526724622313132000,1,NORMAL,Double,PH132,Saint-Denis,0,Régulier Payez-Partez,300,S,
PH132,-73.588724307750141000,45.526737626495283000,-73.588715251626695000,45.526698220642238000,1,NORMAL,Double,PH131,Saint-Denis,0,Régulier Payez-Partez,300,S,
PH133,-73.588595198087276000,45.526679111169329000,-73.588652400887526000,45.526666203632615000,1,NORMAL,Double,PH134,Saint-Denis,0,Régulier Payez-Partez,300,S,
PH134,-73.588595198087276000,45.526679111169329000,-73.588583984223959000,45.526637975012321000,1,NORMAL,Double,PH133,Saint-Denis,0,Régulier Payez-Partez,300,S,
PH135,-73.588508954727160000,45.526640286969368000,-73.588520141421682000,45.526608911701580000,1,NORMAL,Simple,,Saint-Denis,1,Régulier Payez-Partez,300,S,
PH136,-73.588401534108812000,45.526591346903714000,-73.588456298685145000,45.526579848354963000,1,NORMAL,Double,PH137,Saint-Denis,1,Régulier Payez-Partez,300,S,
PH137,-73.588401534108812000,45.526591346903714000,-73.588395623778879000,45.526552227049528000,1,NORMAL,Double,PH136,Saint-Denis,1,Régulier Payez-Partez,300,S,
PH140,-73.588192579943609000,45.526500156727820000,-73.588248775434849000,45.526485376382851000,1,NORMAL,Simple,,Saint-Denis,0,Régulier Payez-Partez,300,S,
PH141,-73.588127872242396000,45.526471051872107000,-73.588186612583527000,45.526457077505171000,1,NORMAL,Double,PH142,Saint-Denis,0,Régulier Payez-Partez,300,S,
PH142,-73.588127872242396000,45.526471051872107000,-73.588124449794392000,45.526428778592567000,1,NORMAL,Double,PH141,Saint-Denis,0,Régulier Payez-Partez,300,S,
PH143,-73.588009883308359000,45.526417341442510000,-73.588059145427991000,45.526399049445281000,1,NORMAL,Simple,,Saint-Denis,1,Régulier Payez-Partez,300,S,
PH146,-73.587756102136595000,45.526040387007235000,-73.587760832345211000,45.526078829880063000,1,NORMAL,Double,PH147,Saint-Denis,1,Régulier Payez-Partez,300,S,
PH147,-73.587756102136595000,45.526040387007235000,-73.587697756421250000,45.526050114744486000,1,NORMAL,Double,PH146,Saint-Denis,1,Régulier Payez-Partez,300,S,
PH148,-73.587663027426274000,45.525995403512070000,-73.587634680561294000,45.526021399572983000,1,NORMAL,Simple,,Saint-Denis,1,Régulier Payez-Partez,300,S,
PH149,-73.587619995515837000,45.525975559074297000,-73.587575503488409000,45.525994459259650000,1,NORMAL,Simple,,Saint-Denis,1,Régulier Payez-Partez,300,S,
PH152,-73.587395035013202000,45.525879385597136000,-73.587396434264733000,45.525915683039500000,1,NORMAL,Double,PH153,Saint-Denis,0,Régulier Payez-Partez,300,S,
PH153,-73.587395035013202000,45.525879385597136000,-73.587337741160255000,45.525886287086912000,1,NORMAL,Double,PH152,Saint-Denis,0,Régulier Payez-Partez,300,S,
PH154,-73.587265967026440000,45.525820823736261000,-73.587277251740048000,45.525858749037788000,1,NORMAL,Double,PH155,Saint-Denis,0,Régulier Payez-Partez,300,S,
PH155,-73.587265967026440000,45.525820823736261000,-73.587212007954662000,45.525829046479032000,1,NORMAL,Double,PH154,Saint-Denis,0,Régulier Payez-Partez,300,S,
PH156,-73.587136899321294000,45.525762270727157000,-73.587146764238057000,45.525799343881900000,1,NORMAL,Double,PH157,Saint-Denis,1,Régulier Payez-Partez,300,S,
PH157,-73.587136899321294000,45.525762270727157000,-73.587081520589976000,45.525769641248203000,1,NORMAL,Double,PH156,Saint-Denis,1,Régulier Payez-Partez,300,S,
PH158,-73.587007831869940000,45.525703708572991000,-73.587016277010505000,45.525739938577011000,1,NORMAL,Double,PH159,Saint-Denis,1,Régulier Payez-Partez,300,S,
PH159,-73.587007831869940000,45.525703708572991000,-73.586950541687557000,45.525710321022913000,1,NORMAL,Double,PH158,Saint-Denis,1,Régulier Payez-Partez,300,S,
PH160,-73.586878764700145000,45.525645155270624000,-73.586889434410580000,45.525682501309156000,1,NORMAL,Double,PH161,Saint-Denis,0,Régulier Payez-Partez,300,S,
PH161,-73.586878764700145000,45.525645155270624000,-73.586824375224921000,45.525652882383213000,1,NORMAL,Double,PH160,Saint-Denis,0,Régulier Payez-Partez,300,S,
PH162,-73.586749697784199000,45.525586592823224000,-73.586759316107504000,45.525623263419995000,1,NORMAL,Double,PH163,Saint-Denis,1,Régulier Payez-Partez,300,S,
PH163,-73.586749697784199000,45.525586592823224000,-73.586697912059293000,45.525595308409244000,1,NORMAL,Double,PH162,Saint-Denis,1,Régulier Payez-Partez,300,S,
PH164,-73.586620618348150000,45.525528039237301000,-73.586632122075159000,45.525565356575235000,1,NORMAL,Double,PH165,Saint-Denis,0,Régulier Payez-Partez,300,S,
PH165,-73.586620618348150000,45.525528039237301000,-73.586566332160686000,45.525535404703142000,1,NORMAL,Double,PH164,Saint-Denis,0,Régulier Payez-Partez,300,S,
PH166,-73.586491641510037000,45.525469431436839000,-73.586500542316131000,45.525505452792956000,1,NORMAL,Double,PH167,Saint-Denis,1,Régulier Payez-Partez,300,S,
PH167,-73.586491641510037000,45.525469431436839000,-73.586440113186939000,45.525477941375129000,1,NORMAL,Double,PH166,Saint-Denis,1,Régulier Payez-Partez,300,S,
PH168,-73.586418301322382000,45.525436246871969000,-73.586379684116764000,45.525450429925165000,1,NORMAL,Simple,,Saint-Denis,1,Régulier Payez-Partez,300,S,
PH182,-73.587211164725630000,45.526053995985329000,-73.587266050373628000,45.526033861897567000,1,NORMAL,Double,PH183,Saint-Denis,1,Régulier Payez-Partez,300,S,
PH183,-73.587211164725630000,45.526053995985329000,-73.587205376636291000,45.526006239956388000,1,NORMAL,Double,PH182,Saint-Denis,1,Régulier Payez-Partez,300,S,
PH184,-73.587081585279222000,45.525995965213646000,-73.587144702958454000,45.525978617982823000,1,NORMAL,Simple,,Saint-Denis,0,Régulier Payez-Partez,300,S,
PH185,-73.587016853208198000,45.525966913734976000,-73.587079643297457000,45.525948999204125000,1,NORMAL,Double,PH186,Saint-Denis,1,Régulier Payez-Partez,300,S,
PH186,-73.587016853208198000,45.525966913734976000,-73.587014583704729000,45.525919380388181000,1,NORMAL,Double,PH185,Saint-Denis,1,Régulier Payez-Partez,300,S,
PH187,-73.586891887991470000,45.525903948112180000,-73.586949524180241000,45.525889761534962000,1,NORMAL,Double,PH188,Saint-Denis,0,Régulier Payez-Partez,300,S,
PH188,-73.586891887991470000,45.525903948112180000,-73.586884464723894000,45.525860142644525000,1,NORMAL,Double,PH187,Saint-Denis,0,Régulier Payez-Partez,300,S,
PH189,-73.586762948998626000,45.525845718525680000,-73.586823582501665000,45.525832425413881000,1,NORMAL,Double,PH190,Saint-Denis,0,Régulier Payez-Partez,300,S,
PH190,-73.586762948998626000,45.525845718525680000,-73.586757834531952000,45.525801033435762000,1,NORMAL,Double,PH189,Saint-Denis,0,Régulier Payez-Partez,300,S,
PH191,-73.586692065328791000,45.525812037361234000,-73.586698379630917000,45.525773965886380000,1,NORMAL,Simple,,Saint-Denis,1,Régulier Payez-Partez,300,S,
PH194,-73.586415377589489000,45.525683839916653000,-73.586470376879916000,45.525670164397731000,1,NORMAL,Double,PH195,Saint-Denis,1,Régulier Payez-Partez,300,S,
PH195,-73.586415377589489000,45.525683839916653000,-73.586410504540680000,45.525642906526834000,1,NORMAL,Double,PH194,Saint-Denis,1,Régulier Payez-Partez,300,S,
PH196,-73.586287001212796000,45.525624529557746000,-73.586344227321050000,45.525612732660690000,1,NORMAL,Double,PH197,Saint-Denis,1,Régulier Payez-Partez,300,S,
PH197,-73.586287001212796000,45.525624529557746000,-73.586281956721834000,45.525582393365404000,1,NORMAL,Double,PH196,Saint-Denis,1,Régulier Payez-Partez,300,S,
PH203,-73.585240282419235000,45.524893709883095000,-73.585250426665937000,45.524933849269644000,1,NORMAL,Simple,,Saint-Denis,0,Régulier Payez-Partez,300,S,
PH206,-73.585084462775583000,45.524817483658204000,-73.585075351703878000,45.524851707094818000,1,NORMAL,Simple,,Saint-Denis,0,Régulier Payez-Partez,300,S,
PH207,-73.585027367747500000,45.524791736767341000,-73.585013684062645000,45.524825215309512000,1,NORMAL,Simple,,Saint-Denis,0,Régulier Payez-Partez,300,S,
PH208,-73.584943766634979000,45.524752781918679000,-73.584948837938441000,45.524795691416344000,1,NORMAL,Double,PH209,Saint-Denis,0,Régulier Payez-Partez,300,S,
PH209,-73.584943766634979000,45.524752781918679000,-73.584890115942102000,45.524768955728817000,1,NORMAL,Double,PH208,Saint-Denis,0,Régulier Payez-Partez,300,S,
PH213,-73.584669182254160000,45.524621087279087000,-73.584670213525044000,45.524668835301249000,1,NORMAL,Double,PH214,Saint-Denis,1,Régulier Payez-Partez,300,S,
PH214,-73.584669182254160000,45.524621087279087000,-73.584604182037324000,45.524638771355896000,1,NORMAL,Double,PH213,Saint-Denis,1,Régulier Payez-Partez,300,S,
PH215,-73.584586454053053000,45.524583409293037000,-73.584538150619935000,45.524608707372138000,1,NORMAL,Simple,,Saint-Denis,0,Régulier Payez-Partez,300,S,
PH216,-73.584469356308915000,45.524530081459979000,-73.584469439035146000,45.524577423038401000,1,NORMAL,Double,PH217,Saint-Denis,1,Régulier Payez-Partez,300,S,
PH217,-73.584469356308915000,45.524530081459979000,-73.584400727526528000,45.524546138663084000,1,NORMAL,Double,PH216,Saint-Denis,1,Régulier Payez-Partez,300,S,
PH218,-73.584336130826699000,45.524469404726027000,-73.584336889242707000,45.524517073000482000,1,NORMAL,Double,PH219,Saint-Denis,0,Régulier Payez-Partez,300,S,
PH219,-73.584336130826699000,45.524469404726027000,-73.584273051024766000,45.524488007302004000,1,NORMAL,Double,PH218,Saint-Denis,0,Régulier Payez-Partez,300,S,
PH220,-73.584231920504180000,45.524421934087826000,-73.584206974808936000,45.524455364627201000,1,NORMAL,Simple,,Saint-Denis,0,Régulier Payez-Partez,300,S,
PH221,-73.584172840319710000,45.524395027438700000,-73.584139189730820000,45.524424501767790000,1,NORMAL,Simple,,Saint-Denis,1,Régulier Payez-Partez,300,S,
PH222,-73.584069706337331000,45.524348059768997000,-73.584071404726799000,45.524393638867977000,1,NORMAL,Double,PH223,Saint-Denis,1,Régulier Payez-Partez,300,S,
PH223,-73.584069706337331000,45.524348059768997000,-73.584003619796888000,45.524362775927713000,1,NORMAL,Double,PH222,Saint-Denis,1,Régulier Payez-Partez,300,S,
PH224,-73.583945077245346000,45.524291290552817000,-73.583940658362067000,45.524334109091413000,1,NORMAL,Simple,,Saint-Denis,0,Régulier Payez-Partez,300,S,
PH225,-73.583869882311021000,45.524257043897130000,-73.583872191097996000,45.524302935334994000,1,NORMAL,Double,PH226,Saint-Denis,1,Régulier Payez-Partez,300,S,
PH226,-73.583869882311021000,45.524257043897130000,-73.583811520881071000,45.524275311580297000,1,NORMAL,Double,PH225,Saint-Denis,1,Régulier Payez-Partez,300,S,
PH228,-73.583673852057288000,45.524168679422530000,-73.583664007213045000,45.524210127691390000,1,HANDICAPÉ,Simple,,Saint-Denis,0,Régulier Payez-Partez,300,S,
PH229,-73.583606100030039000,45.524137810537688000,-73.583606365475703000,45.524183882642674000,1,NORMAL,Double,PH230,Saint-Denis,1,Régulier Payez-Partez,300,S,
PH230,-73.583606100030039000,45.524137810537688000,-73.583544964553639000,45.524155925927801000,1,NORMAL,Double,PH229,Saint-Denis,1,Régulier Payez-Partez,300,S,
PH231,-73.583511511507979000,45.524094921379522000,-73.583483563692383000,45.524127969179773000,1,NORMAL,Simple,,Saint-Denis,0,Régulier Payez-Partez,300,S,
PH232,-73.583457211073949000,45.524070836361048000,-73.583424749100047000,45.524102996994174000,1,NORMAL,Simple,,Saint-Denis,0,Régulier Payez-Partez,300,S,
PH239,-73.585832797701229000,45.525413985360139000,-73.585890682394179000,45.525409209484295000,1,NORMAL,Double,PH240,Saint-Denis,1,Régulier Payez-Partez,300,S,
PH240,-73.585832797701229000,45.525413985360139000,-73.585818557788770000,45.525376372886434000,1,NORMAL,Double,PH239,Saint-Denis,1,Régulier Payez-Partez,300,S,
PH241,-73.585762327227016000,45.525381914018475000,-73.585746433267104000,45.525343536241877000,1,NORMAL,Simple,,Saint-Denis,0,Régulier Payez-Partez,300,S,
PH242,-73.585654669054207000,45.525333565431495000,-73.585676384747543000,45.525314077199738000,1,NORMAL,Simple,,Saint-Denis,0,Régulier Payez-Partez,300,S,
PH243,-73.585561528148631000,45.525293709353477000,-73.585612788602035000,45.525285123190002000,1,NORMAL,Double,PH244,Saint-Denis,1,Régulier Payez-Partez,300,S,
PH244,-73.585561528148631000,45.525293709353477000,-73.585549192521611000,45.525256169144711000,1,NORMAL,Double,PH243,Saint-Denis,1,Régulier Payez-Partez,300,S,
PH245,-73.585497359993596000,45.525264035698541000,-73.585485596506530000,45.525227215063786000,1,NORMAL,Simple,,Saint-Denis,1,Régulier Payez-Partez,300,S,
PH247,-73.585315567845910000,45.525164559379434000,-73.585358023864302000,45.525165591044775000,1,NORMAL,Double,PH248,Saint-Denis,1,Régulier Payez-Partez,300,S,
PH248,-73.585315567845910000,45.525164559379434000,-73.585295402697298000,45.525137080599421000,1,NORMAL,Double,PH247,Saint-Denis,1,Régulier Payez-Partez,300,S,
PH249,-73.585187781793152000,45.525104662443262000,-73.585232781593419000,45.525108570119571000,1,NORMAL,Double,PH250,Saint-Denis,1,Régulier Payez-Partez,300,S,
PH250,-73.585187781793152000,45.525104662443262000,-73.585167755255156000,45.525076288715013000,1,NORMAL,Double,PH249,Saint-Denis,1,Régulier Payez-Partez,300,S,
PH251,-73.585059753175742000,45.525045026497587000,-73.585102454009515000,45.525046557868102000,1,NORMAL,Double,PH252,Saint-Denis,1,Régulier Payez-Partez,300,S,
PH252,-73.585059753175742000,45.525045026497587000,-73.585040320425549000,45.525018269154273000,1,NORMAL,Double,PH251,Saint-Denis,1,Régulier Payez-Partez,300,S,
PH253,-73.584920787474402000,45.524999184081167000,-73.584976268943990000,45.524986431384846000,1,NORMAL,Double,PH254,Saint-Denis,1,Régulier Payez-Partez,300,S,
PH254,-73.584920787474402000,45.524999184081167000,-73.584914866470825000,45.524958475411360000,1,NORMAL,Double,PH253,Saint-Denis,1,Régulier Payez-Partez,300,S,
PH255,-73.584791148078423000,45.524940673830294000,-73.584852277089354000,45.524927303190736000,1,NORMAL,Double,PH256,Saint-Denis,0,Régulier Payez-Partez,300,S,
PH256,-73.584791148078423000,45.524940673830294000,-73.584789900101896000,45.524898903403319000,1,NORMAL,Double,PH255,Saint-Denis,0,Régulier Payez-Partez,300,S,
PH264,-73.584190928655161000,45.524661051699049000,-73.584245268089561000,45.524645293267582000,1,NORMAL,Simple,,Saint-Denis,0,Régulier Payez-Partez,300,S,
